args.agent_parallelism:False
without_agent start with agent
model:/home/xiaoxiang/data/Llama-3.1-8B
0 vllm/config.py scheduler_config.py __init__ max_num_batched_tokens: None
3 vllm/config.py scheduler_config.py __init__ max_num_batched_tokens: 512
INFO 10-28 15:29:18 config.py:1061] Chunked prefill is enabled with max_num_batched_tokens=512.
INFO 10-28 15:29:18 llm_engine.py:238] Initializing an LLM engine (v0.6.3.post2.dev36+g855e0e6f) with config: model='/home/xiaoxiang/data/Llama-3.1-8B', speculative_config=None, tokenizer='/home/xiaoxiang/data/Llama-3.1-8B', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, override_neuron_config=None, rope_scaling=None, rope_theta=None, tokenizer_revision=None, trust_remote_code=False, dtype=torch.bfloat16, max_seq_len=131072, download_dir=None, load_format=LoadFormat.AUTO, tensor_parallel_size=1, pipeline_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto, quantization_param_path=None, device_config=cuda, decoding_config=DecodingConfig(guided_decoding_backend='outlines'), observability_config=ObservabilityConfig(otlp_traces_endpoint=None, collect_model_forward_time=False, collect_model_execute_time=False), seed=0, served_model_name=/home/xiaoxiang/data/Llama-3.1-8B, num_scheduler_steps=1, chunked_prefill_enabled=True multi_step_stream_outputs=True, enable_prefix_caching=True, use_async_output_proc=True, use_cached_outputs=False, mm_processor_kwargs=None)
INFO 10-28 15:29:21 model_runner.py:1055] Starting to load model /home/xiaoxiang/data/Llama-3.1-8B...
Loading safetensors checkpoint shards:   0% Completed | 0/4 [00:00<?, ?it/s]
Loading safetensors checkpoint shards:  25% Completed | 1/4 [00:01<00:04,  1.50s/it]
Loading safetensors checkpoint shards:  50% Completed | 2/4 [00:03<00:03,  1.58s/it]
Loading safetensors checkpoint shards:  75% Completed | 3/4 [00:04<00:01,  1.62s/it]
Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:05<00:00,  1.19s/it]
Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:05<00:00,  1.33s/it]

INFO 10-28 15:29:27 model_runner.py:1066] Loading model weights took 14.9888 GB
INFO 10-28 15:29:27 worker.py:260] Memory profiling results: total_gpu_memory=79.15GiB initial_memory_usage=15.50GiB peak_torch_memory=16.16GiB memory_usage_post_profile=15.53Gib non_torch_memory=0.54GiB kv_cache_size=54.53GiB gpu_memory_utilization=0.90
INFO 10-28 15:29:28 gpu_executor.py:122] # GPU blocks: 27921, # CPU blocks: 2048
INFO 10-28 15:29:28 gpu_executor.py:126] Maximum concurrency for 131072 tokens per request: 3.41x
INFO 10-28 15:29:30 model_runner.py:1394] Capturing the model for CUDA graphs. This may lead to unexpected consequences if the model is not static. To run the model in eager mode, set 'enforce_eager=True' or use '--enforce-eager' in the CLI.
INFO 10-28 15:29:30 model_runner.py:1398] CUDA graphs can take additional 1~3 GiB memory per GPU. If you are running out of memory, consider decreasing `gpu_memory_utilization` or enforcing eager mode. You can also reduce the `max_num_seqs` as needed to decrease memory usage.
INFO 10-28 15:29:43 model_runner.py:1522] Graph capturing finished in 14 secs.
/home/xiaoxiang/vllm/agent/agent.py:630: DeprecationWarning: The keyword arguments {'inputs'} are deprecated and will be removed in a future update. Please use the 'prompt' parameter instead.
  warm_up(engine)
/home/xiaoxiang/vllm/agent/agent.py:776: DeprecationWarning: The keyword arguments {'inputs'} are deprecated and will be removed in a future update. Please use the 'prompt' parameter instead.
  without_agent( args, prompts)
one step time:0.01317596435546875
one step time:0.013498306274414062
one step time:0.01306605339050293
one step time:0.01307821273803711
0 rid:6i0 and rid1:6i0 and rid2:6i1
one step time:0.034707069396972656
one step time:0.013387680053710938
finished[-1]:{'request_id': '6', 'total_duration': 5.29247260093689, 'total_token': 379} and rid:6i0
one step time:0.013071775436401367
one step time:0.013087987899780273
one step time:0.013065099716186523
one step time:0.013028383255004883
one step time:0.0130462646484375
one step time:0.013091564178466797
one step time:0.013259410858154297
one step time:0.013213396072387695
one step time:0.01302790641784668
one step time:0.013142585754394531
one step time:0.013155698776245117
one step time:0.013105630874633789
one step time:0.013056516647338867
one step time:0.013070106506347656
one step time:0.01295924186706543
one step time:0.013012170791625977
one step time:0.013040542602539062
one step time:0.013071060180664062
one step time:0.013066530227661133
one step time:0.01309967041015625
one step time:0.013045072555541992
one step time:0.01305842399597168
one step time:0.013051748275756836
one step time:0.013082504272460938
one step time:0.013150930404663086
one step time:0.013123035430908203
one step time:0.01303720474243164
one step time:0.013095855712890625
one step time:0.01305389404296875
one step time:0.01306009292602539
one step time:0.013052225112915039
one step time:0.013035297393798828
one step time:0.01304316520690918
one step time:0.013045787811279297
one step time:0.013019561767578125
one step time:0.01301264762878418
one step time:0.013045072555541992
one step time:0.01304173469543457
one step time:0.013119935989379883
one step time:0.013092517852783203
one step time:0.013107776641845703
one step time:0.013134479522705078
one step time:0.013048887252807617
one step time:0.013083219528198242
one step time:0.01301884651184082
one step time:0.013016700744628906
one step time:0.013068675994873047
one step time:0.013034582138061523
one step time:0.013011693954467773
one step time:0.013052940368652344
one step time:0.013096332550048828
one step time:0.013058662414550781
one step time:0.013050317764282227
one step time:0.013098955154418945
one step time:0.013164758682250977
one step time:0.013025283813476562
one step time:0.013080596923828125
one step time:0.013161420822143555
one step time:0.01304316520690918
one step time:0.013089656829833984
one step time:0.013066530227661133
one step time:0.013071298599243164
one step time:0.013076305389404297
one step time:0.013071060180664062
one step time:0.013019800186157227
one step time:0.014949560165405273
one step time:0.013329267501831055
one step time:0.013030767440795898
one step time:0.01302647590637207
one step time:0.01305389404296875
one step time:0.013104438781738281
one step time:0.013082742691040039
one step time:0.013100624084472656
one step time:0.013112068176269531
one step time:0.013092279434204102
one step time:0.013128042221069336
one step time:0.013010740280151367
one step time:0.013043642044067383
one step time:0.013081550598144531
one step time:0.013067483901977539
one step time:0.013045549392700195
one step time:0.013097286224365234
one step time:0.013051509857177734
one step time:0.013058662414550781
one step time:0.013041257858276367
one step time:0.013141870498657227
one step time:0.013128042221069336
one step time:0.013072967529296875
one step time:0.013116121292114258
one step time:0.01312708854675293
one step time:0.013087272644042969
one step time:0.013206958770751953
one step time:0.013148307800292969
one step time:0.01309514045715332
one step time:0.013128995895385742
one step time:0.013135910034179688
one step time:0.013128519058227539
one step time:0.01313924789428711
one step time:0.013152360916137695
one step time:0.013136625289916992
one step time:0.013149499893188477
one step time:0.013156652450561523
one step time:0.013144493103027344
one step time:0.013100624084472656
one step time:0.013140678405761719
one step time:0.01322627067565918
one step time:0.013191938400268555
one step time:0.01321864128112793
one step time:0.013129234313964844
one step time:0.013158321380615234
one step time:0.01314997673034668
one step time:0.013115406036376953
one step time:0.013187170028686523
one step time:0.013142108917236328
one step time:0.013098716735839844
one step time:0.013101577758789062
one step time:0.01312875747680664
one step time:0.013151407241821289
one step time:0.013166427612304688
one step time:0.013171195983886719
one step time:0.013139486312866211
one step time:0.013206720352172852
one step time:0.013190746307373047
one step time:0.013541698455810547
one step time:0.01373291015625
one step time:0.013151168823242188
one step time:0.013185739517211914
one step time:0.013112545013427734
one step time:0.013109683990478516
one step time:0.013257503509521484
one step time:0.0131378173828125
0 rid:4i0 and rid1:4i0 and rid2:4i1
0 rid:3i0 and rid1:3i0 and rid2:3i1
one step time:0.03603625297546387
0 rid:5i0 and rid1:5i0 and rid2:5i1
one step time:0.03443408012390137
0 rid:7i0 and rid1:7i0 and rid2:7i1
one step time:0.03447270393371582
0 rid:2i0 and rid1:2i0 and rid2:2i1
0 rid:0i0 and rid1:0i0 and rid2:0i1
one step time:0.03414511680603027
one step time:0.03539252281188965
one step time:0.03226494789123535
one step time:0.03341102600097656
one step time:0.03197765350341797
one step time:0.013240814208984375
one step time:0.013425588607788086
one step time:0.013198614120483398
one step time:0.013233423233032227
one step time:0.013128519058227539
one step time:0.013155221939086914
one step time:0.013151168823242188
one step time:0.01315927505493164
one step time:0.013196229934692383
one step time:0.013217687606811523
one step time:0.013201236724853516
finished[-1]:{'request_id': '1', 'total_duration': 7.443163871765137, 'total_token': 530} and rid:1i0
one step time:0.013043403625488281
one step time:0.013109922409057617
one step time:0.013086318969726562
one step time:0.013072013854980469
one step time:0.013051748275756836
one step time:0.013093948364257812
one step time:0.013025760650634766
one step time:0.0130615234375
one step time:0.013039588928222656
one step time:0.013080835342407227
one step time:0.012989997863769531
one step time:0.013011693954467773
one step time:0.01303410530090332
one step time:0.013084650039672852
one step time:0.013055801391601562
one step time:0.013087034225463867
one step time:0.013112783432006836
one step time:0.01310873031616211
one step time:0.013087034225463867
one step time:0.013092994689941406
one step time:0.013061761856079102
one step time:0.013036251068115234
one step time:0.013050556182861328
one step time:0.013007640838623047
one step time:0.01308441162109375
one step time:0.013063907623291016
one step time:0.013015985488891602
one step time:0.013052225112915039
one step time:0.013044118881225586
one step time:0.01301431655883789
one step time:0.013342618942260742
one step time:0.013499259948730469
one step time:0.013073921203613281
one step time:0.01309657096862793
one step time:0.013226032257080078
one step time:0.013088703155517578
one step time:0.013071775436401367
one step time:0.013035297393798828
one step time:0.013118505477905273
one step time:0.013041257858276367
one step time:0.013060808181762695
one step time:0.013087749481201172
one step time:0.013053417205810547
one step time:0.013053655624389648
one step time:0.01303410530090332
one step time:0.013094663619995117
one step time:0.013103723526000977
one step time:0.01311039924621582
one step time:0.013054847717285156
one step time:0.013084888458251953
one step time:0.013071060180664062
one step time:0.013065576553344727
one step time:0.013034343719482422
one step time:0.013024091720581055
one step time:0.013033390045166016
one step time:0.01304936408996582
one step time:0.013092517852783203
one step time:0.013094902038574219
one step time:0.013089895248413086
one step time:0.013072729110717773
one step time:0.013044595718383789
one step time:0.01304316520690918
one step time:0.013065099716186523
one step time:0.013105392456054688
one step time:0.0130615234375
one step time:0.01309967041015625
one step time:0.01306295394897461
one step time:0.01311039924621582
one step time:0.013060331344604492
one step time:0.013153553009033203
one step time:0.013076066970825195
one step time:0.013095617294311523
one step time:0.013079166412353516
one step time:0.01307225227355957
one step time:0.013037919998168945
one step time:0.013065814971923828
one step time:0.013065099716186523
one step time:0.013101577758789062
one step time:0.013153791427612305
one step time:0.013090133666992188
one step time:0.013048410415649414
one step time:0.013097763061523438
one step time:0.013106107711791992
one step time:0.013084888458251953
one step time:0.013019323348999023
one step time:0.013026952743530273
one step time:0.01305246353149414
one step time:0.013029336929321289
one step time:0.013109683990478516
one step time:0.013116836547851562
one step time:0.013120412826538086
one step time:0.013039350509643555
one step time:0.01306605339050293
one step time:0.013136148452758789
one step time:0.013064146041870117
one step time:0.01311349868774414
one step time:0.01305842399597168
one step time:0.013103723526000977
one step time:0.013070344924926758
one step time:0.01302957534790039
one step time:0.013062715530395508
one step time:0.013373136520385742
one step time:0.013029336929321289
one step time:0.013062715530395508
one step time:0.01320791244506836
one step time:0.013047456741333008
one step time:0.01304769515991211
one step time:0.0130615234375
one step time:0.013129711151123047
one step time:0.013102531433105469
one step time:0.013091325759887695
one step time:0.013171195983886719
one step time:0.013048171997070312
one step time:0.01307058334350586
one step time:0.013078451156616211
one step time:0.013104915618896484
one step time:0.013056039810180664
one step time:0.013091087341308594
one step time:0.013082265853881836
one step time:0.013058662414550781
one step time:0.013075828552246094
one step time:0.013077259063720703
one step time:0.013119935989379883
one step time:0.013085603713989258
one step time:0.013020753860473633
one step time:0.013153791427612305
one step time:0.013151884078979492
one step time:0.013100385665893555
one step time:0.013075828552246094
one step time:0.01314234733581543
one step time:0.013072729110717773
one step time:0.013146400451660156
one step time:0.013384342193603516
one step time:0.01345682144165039
one step time:0.013068675994873047
one step time:0.013081550598144531
one step time:0.013137102127075195
one step time:0.01307988166809082
one step time:0.01309823989868164
one step time:0.013306140899658203
one step time:0.013173103332519531
one step time:0.013142108917236328
one step time:0.013159036636352539
one step time:0.01315450668334961
one step time:0.013131141662597656
one step time:0.01311945915222168
one step time:0.013175249099731445
one step time:0.013131141662597656
one step time:0.013091564178466797
one step time:0.013145923614501953
one step time:0.013105630874633789
one step time:0.013125181198120117
one step time:0.013156890869140625
one step time:0.013154029846191406
one step time:0.013129949569702148
one step time:0.013114213943481445
one step time:0.013150691986083984
one step time:0.013129711151123047
one step time:0.013131141662597656
one step time:0.013215065002441406
one step time:0.013138055801391602
one step time:0.013159036636352539
one step time:0.013086795806884766
one step time:0.01315927505493164
one step time:0.013099908828735352
one step time:0.013123273849487305
one step time:0.013159751892089844
one step time:0.013127565383911133
INFO 10-28 15:29:55 metrics.py:363] Avg prompt throughput: 805.7 tokens/s, Avg generation throughput: 483.1 tokens/s, Running: 6 reqs, Swapped: 0 reqs, Pending: 0 reqs, GPU KV cache usage: 1.1%, CPU KV cache usage: 0.0%.
INFO 10-28 15:29:55 metrics.py:379] Prefix cache hit rate: GPU: 35.78%, CPU: 0.00%
one step time:0.013088464736938477
one step time:0.01308751106262207
one step time:0.013112306594848633
one step time:0.013241291046142578
one step time:0.013252496719360352
one step time:0.013150930404663086
one step time:0.01396632194519043
